session_id,vehicle_number,vehicle_type,slot_number,entry_time,exit_time,duration_minutes,status,hour,minute,day_of_week,is_weekend,is_morning_rush,is_lunch,is_evening_rush,month,day,vehicle_type_num
996,UP80LP5956,bike,B1,2024-01-17 13:36:48,2024-01-17 14:35:48,59,completed,13,36,2,0,0,1,0,1,17,1
997,UP80UU6573,car,C4,2024-01-17 13:11:53,2024-01-17 13:33:53,22,completed,13,11,2,0,0,1,0,1,17,0
998,UP80VL2040,car,C5,2024-01-17 13:19:53,2024-01-17 14:21:53,62,completed,13,19,2,0,0,1,0,1,17,0
999,UP80FD2679,bike,B2,2024-01-17 13:35:47,2024-01-17 14:22:47,47,completed,13,35,2,0,0,1,0,1,17,1
1000,UP80KE7883,car,C4,2024-01-17 14:19:40,2024-01-17 15:56:40,97,completed,14,19,2,0,0,0,0,1,17,0
1001,UP80DJ5374,bike,B3,2024-01-17 14:07:41,2024-01-17 14:56:41,49,completed,14,7,2,0,0,0,0,1,17,1
1002,UP80VA3615,car,C1,2024-01-17 15:44:41,2024-01-17 18:07:41,143,completed,15,44,2,0,0,0,0,1,17,0
1003,UP80FN1434,bike,B1,2024-01-17 15:48:17,2024-01-17 16:43:17,55,completed,15,48,2,0,0,0,0,1,17,1
1004,UP80WW7227,car,C2,2024-01-17 15:30:36,2024-01-17 17:07:36,97,completed,15,30,2,0,0,0,0,1,17,0
1005,UP80VA3615,car,C5,2024-01-17 15:40:43,2024-01-17 16:54:43,74,completed,15,40,2,0,0,0,0,1,17,0
1006,UP80AT5315,car,C3,2024-01-17 16:01:54,2024-01-17 18:47:54,166,completed,16,1,2,0,0,0,0,1,17,0
1007,UP80SJ3547,car,C4,2024-01-17 16:03:09,2024-01-17 17:54:09,111,completed,16,3,2,0,0,0,0,1,17,0
1008,UP80SW1916,bike,B1,2024-01-17 17:23:26,2024-01-17 18:44:26,81,completed,17,23,2,0,0,0,1,1,17,1
1009,UP80FN1434,bike,B2,2024-01-17 17:03:18,2024-01-17 17:35:18,32,completed,17,3,2,0,0,0,1,1,17,1
1010,UP80CC6635,car,C2,2024-01-17 17:11:48,2024-01-17 18:36:48,85,completed,17,11,2,0,0,0,1,1,17,0
1011,UP80QZ4180,bike,B3,2024-01-17 17:34:20,2024-01-17 18:55:20,81,completed,17,34,2,0,0,0,1,1,17,1
1012,UP80SC9797,car,C5,2024-01-17 17:44:44,2024-01-17 18:51:44,67,completed,17,44,2,0,0,0,1,1,17,0
1013,UP80QM2832,bike,B2,2024-01-17 17:37:22,2024-01-17 19:05:22,88,completed,17,37,2,0,0,0,1,1,17,1
1014,UP80CC6635,car,C1,2024-01-17 18:49:31,2024-01-17 20:37:31,108,completed,18,49,2,0,0,0,1,1,17,0
1015,UP80PS1750,bike,B1,2024-01-17 18:06:13,2024-01-17 19:42:13,96,completed,18,6,2,0,0,0,1,1,17,1
1016,UP80NZ1188,bike,B4,2024-01-17 18:35:39,2024-01-17 19:11:39,36,completed,18,35,2,0,0,0,1,1,17,1
1017,UP80SD9042,car,C2,2024-01-17 18:54:34,2024-01-17 20:24:34,90,completed,18,54,2,0,0,0,1,1,17,0
1018,UP80SJ3547,car,C3,2024-01-17 18:29:58,2024-01-17 19:44:58,75,completed,18,29,2,0,0,0,1,1,17,0
1019,UP80SS2169,bike,B1,2024-01-17 19:59:01,2024-01-17 21:09:01,70,completed,19,59,2,0,0,0,1,1,17,1
1020,UP80FH7211,car,C3,2024-01-17 19:28:56,2024-01-17 20:42:56,74,completed,19,28,2,0,0,0,1,1,17,0
1021,UP80SS2169,bike,B2,2024-01-17 19:48:21,2024-01-17 21:48:21,120,completed,19,48,2,0,0,0,1,1,17,1
1022,UP80PP6138,bike,B3,2024-01-17 19:14:08,2024-01-17 20:37:08,83,completed,19,14,2,0,0,0,1,1,17,1
1023,UP80BH6925,bike,B4,2024-01-17 19:44:14,2024-01-17 21:05:14,81,completed,19,44,2,0,0,0,1,1,17,1
1024,UP80FM7669,car,C1,2024-01-17 20:44:48,2024-01-17 22:55:48,131,completed,20,44,2,0,0,0,0,1,17,0
1025,UP80GQ7543,car,C2,2024-01-17 21:01:49,2024-01-17 23:19:49,138,completed,21,1,2,0,0,0,0,1,17,0
1026,UP80QA2535,bike,B1,2024-01-17 21:50:42,2024-01-17 23:08:42,78,completed,21,50,2,0,0,0,0,1,17,1
1027,UP80TK7118,car,C3,2024-01-17 21:30:07,2024-01-18 00:24:07,174,completed,21,30,2,0,0,0,0,1,17,0
1028,UP80SL9548,car,C4,2024-01-17 22:48:06,2024-01-18 01:12:06,144,completed,22,48,2,0,0,0,0,1,17,0
1029,UP80FN1434,bike,B1,2024-01-18 00:54:27,2024-01-18 02:44:27,110,completed,0,54,3,0,0,0,0,1,18,1
1030,UP80VL2040,car,C1,2024-01-18 06:43:23,2024-01-18 07:58:23,75,completed,6,43,3,0,0,0,0,1,18,0
1031,UP80NZ1188,bike,B1,2024-01-18 07:43:06,2024-01-18 11:29:06,226,completed,7,43,3,0,1,0,0,1,18,1
1032,UP80AT5315,car,C1,2024-01-18 08:09:25,2024-01-18 13:47:25,338,completed,8,9,3,0,1,0,0,1,18,0
1033,UP80LQ9565,car,C2,2024-01-18 08:06:47,2024-01-18 16:35:47,509,completed,8,6,3,0,1,0,0,1,18,0
1034,UP80FM8517,bike,B2,2024-01-18 08:21:12,2024-01-18 13:25:12,304,completed,8,21,3,0,1,0,0,1,18,1
1035,UP80DV5978,car,C3,2024-01-18 08:07:14,2024-01-18 12:24:14,257,completed,8,7,3,0,1,0,0,1,18,0
1036,UP80FM8517,bike,B3,2024-01-18 09:49:37,2024-01-18 13:49:37,240,completed,9,49,3,0,1,0,0,1,18,1
1037,UP80FM8517,bike,B4,2024-01-18 09:22:30,2024-01-18 14:33:30,311,completed,9,22,3,0,1,0,0,1,18,1
1038,UP80VA3615,car,C4,2024-01-18 09:09:49,2024-01-18 15:03:49,354,completed,9,9,3,0,1,0,0,1,18,0
1039,UP80SJ3547,car,C5,2024-01-18 10:16:31,2024-01-18 13:20:31,184,completed,10,16,3,0,0,0,0,1,18,0
1040,UP80FD2679,bike,B5,2024-01-18 10:53:04,2024-01-18 12:15:04,82,completed,10,53,3,0,0,0,0,1,18,1
1041,UP80QE5010,car,C6,2024-01-18 11:11:24,2024-01-18 13:43:24,152,completed,11,11,3,0,0,0,0,1,18,0
1042,UP80NZ1188,bike,B1,2024-01-18 12:06:48,2024-01-18 13:08:48,62,completed,12,6,3,0,0,1,0,1,18,1
1043,UP80LP5956,bike,B5,2024-01-18 12:49:31,2024-01-18 13:29:31,40,completed,12,49,3,0,0,1,0,1,18,1
1044,UP80SC9797,car,C3,2024-01-18 12:32:16,2024-01-18 13:54:16,82,completed,12,32,3,0,0,1,0,1,18,0
1045,UP80DM3705,bike,B1,2024-01-18 13:34:01,2024-01-18 14:49:01,75,completed,13,34,3,0,0,1,0,1,18,1
1046,UP80KB6155,car,C5,2024-01-18 13:07:24,2024-01-18 14:04:24,57,completed,13,7,3,0,0,1,0,1,18,0
1047,UP80QV8527,car,C7,2024-01-18 13:28:29,2024-01-18 13:50:29,22,completed,13,28,3,0,0,1,0,1,18,0
1048,UP80NT4613,car,C8,2024-01-18 13:19:56,2024-01-18 14:05:56,46,completed,13,19,3,0,0,1,0,1,18,0
1049,UP80KB6155,car,C9,2024-01-18 13:27:08,2024-01-18 14:17:08,50,completed,13,27,3,0,0,1,0,1,18,0
1050,UP80SC9797,car,C1,2024-01-18 14:43:31,2024-01-18 16:44:31,121,completed,14,43,3,0,0,0,0,1,18,0
1051,UP80CC6635,car,C3,2024-01-18 14:36:30,2024-01-18 15:56:30,80,completed,14,36,3,0,0,0,0,1,18,0
1052,UP80HF2419,bike,B2,2024-01-18 14:31:37,2024-01-18 15:44:37,73,completed,14,31,3,0,0,0,0,1,18,1
1053,UP80UK5065,bike,B3,2024-01-18 14:43:22,2024-01-18 15:55:22,72,completed,14,43,3,0,0,0,0,1,18,1
1054,UP80TH6067,bike,B1,2024-01-18 15:02:08,2024-01-18 16:22:08,80,completed,15,2,3,0,0,0,0,1,18,1
1055,UP80DK4598,car,C4,2024-01-18 15:51:47,2024-01-18 17:20:47,89,completed,15,51,3,0,0,0,0,1,18,0
1056,UP80RU2307,car,C5,2024-01-18 15:22:26,2024-01-18 17:50:26,148,completed,15,22,3,0,0,0,0,1,18,0
1057,UP80AT5315,car,C3,2024-01-18 16:15:15,2024-01-18 19:07:15,172,completed,16,15,3,0,0,0,0,1,18,0
1058,UP80CC6635,car,C1,2024-01-18 16:55:19,2024-01-18 19:26:19,151,completed,16,55,3,0,0,0,0,1,18,0
1059,UP80NC1771,car,C2,2024-01-18 17:01:34,2024-01-18 18:13:34,72,completed,17,1,3,0,0,0,1,1,18,0
1060,UP80FD2679,bike,B1,2024-01-18 17:32:57,2024-01-18 18:25:57,53,completed,17,32,3,0,0,0,1,1,18,1
1061,UP80QE5010,car,C4,2024-01-18 17:44:30,2024-01-18 18:52:30,68,completed,17,44,3,0,0,0,1,1,18,0
1062,UP80DE8579,car,C6,2024-01-18 17:36:06,2024-01-18 19:26:06,110,completed,17,36,3,0,0,0,1,1,18,0
1063,UP80VL2040,car,C7,2024-01-18 17:44:43,2024-01-18 18:22:43,38,completed,17,44,3,0,0,0,1,1,18,0
1064,UP80FA6168,bike,B2,2024-01-18 18:21:10,2024-01-18 19:35:10,74,completed,18,21,3,0,0,0,1,1,18,1
1065,UP80FN1434,bike,B1,2024-01-18 18:27:12,2024-01-18 19:58:12,91,completed,18,27,3,0,0,0,1,1,18,1
1066,UP80CL8433,car,C2,2024-01-18 18:18:16,2024-01-18 19:16:16,58,completed,18,18,3,0,0,0,1,1,18,0
1067,UP80PT9928,car,C5,2024-01-18 18:25:51,2024-01-18 19:47:51,82,completed,18,25,3,0,0,0,1,1,18,0
1068,UP80CL8433,car,C7,2024-01-18 18:37:21,2024-01-18 19:28:21,51,completed,18,37,3,0,0,0,1,1,18,0
1069,UP80BH6925,bike,B3,2024-01-18 18:51:33,2024-01-18 20:00:33,69,completed,18,51,3,0,0,0,1,1,18,1
1070,UP80SS2169,bike,B4,2024-01-18 18:52:19,2024-01-18 20:15:19,83,completed,18,52,3,0,0,0,1,1,18,1
1071,UP80NZ7201,car,C8,2024-01-18 18:27:42,2024-01-18 19:37:42,70,completed,18,27,3,0,0,0,1,1,18,0
1072,UP80UU6573,car,C9,2024-01-18 18:32:29,2024-01-18 20:13:29,101,completed,18,32,3,0,0,0,1,1,18,0
1073,UP80NZ1188,bike,B5,2024-01-18 18:11:56,2024-01-18 19:47:56,96,completed,18,11,3,0,0,0,1,1,18,1
1074,UP80HQ2625,bike,B6,2024-01-18 19:13:42,2024-01-18 20:03:42,50,completed,19,13,3,0,0,0,1,1,18,1
1075,UP80TB6733,bike,B7,2024-01-18 19:29:17,2024-01-18 21:01:17,92,completed,19,29,3,0,0,0,1,1,18,1
1076,UP80CF7818,bike,B1,2024-01-18 19:58:27,2024-01-18 20:27:27,29,completed,19,58,3,0,0,0,1,1,18,1
1077,UP80FA6168,bike,B2,2024-01-18 19:40:03,2024-01-18 20:36:03,56,completed,19,40,3,0,0,0,1,1,18,1
1078,UP80LX8305,car,C1,2024-01-18 20:47:43,2024-01-18 22:53:43,126,completed,20,47,3,0,0,0,0,1,18,0
1079,UP80FX6413,bike,B1,2024-01-18 20:26:20,2024-01-18 21:08:20,42,completed,20,26,3,0,0,0,0,1,18,1
1080,UP80CC6635,car,C2,2024-01-18 21:17:52,2024-01-18 22:19:52,62,completed,21,17,3,0,0,0,0,1,18,0
1081,UP80FM8517,bike,B1,2024-01-18 22:16:43,2024-01-18 23:32:43,76,completed,22,16,3,0,0,0,0,1,18,1
1082,UP80KB6155,car,C1,2024-01-19 06:21:53,2024-01-19 08:43:53,142,completed,6,21,4,0,0,0,0,1,19,0
1083,UP80LV9702,bike,B1,2024-01-19 07:51:47,2024-01-19 11:56:47,245,completed,7,51,4,0,1,0,0,1,19,1
1084,UP80WW7227,car,C2,2024-01-19 08:13:17,2024-01-19 14:40:17,387,completed,8,13,4,0,1,0,0,1,19,0
1085,UP80SC9797,car,C1,2024-01-19 08:55:37,2024-01-19 13:11:37,256,completed,8,55,4,0,1,0,0,1,19,0
1086,UP80RU2307,car,C3,2024-01-19 08:20:34,2024-01-19 16:03:34,463,completed,8,20,4,0,1,0,0,1,19,0
1087,UP80BQ9238,car,C4,2024-01-19 08:17:56,2024-01-19 13:14:56,297,completed,8,17,4,0,1,0,0,1,19,0
1088,UP80ZU9317,car,C5,2024-01-19 08:52:19,2024-01-19 16:04:19,432,completed,8,52,4,0,1,0,0,1,19,0
1089,UP80FB1344,car,C6,2024-01-19 08:02:53,2024-01-19 13:23:53,321,completed,8,2,4,0,1,0,0,1,19,0
1090,UP80SS2169,bike,B2,2024-01-19 08:15:16,2024-01-19 10:36:16,141,completed,8,15,4,0,1,0,0,1,19,1
1091,UP80VA3615,car,C7,2024-01-19 09:40:44,2024-01-19 14:56:44,316,completed,9,40,4,0,1,0,0,1,19,0
1092,UP80FM8517,bike,B3,2024-01-19 09:28:24,2024-01-19 13:18:24,230,completed,9,28,4,0,1,0,0,1,19,1
1093,UP80PT9928,car,C8,2024-01-19 09:59:58,2024-01-19 17:31:58,452,completed,9,59,4,0,1,0,0,1,19,0
1094,UP80KY5033,car,C9,2024-01-19 09:19:13,2024-01-19 14:39:13,320,completed,9,19,4,0,1,0,0,1,19,0
1095,UP80DD9830,car,C10,2024-01-19 10:58:28,2024-01-19 13:05:28,127,completed,10,58,4,0,0,0,0,1,19,0
1096,UP80NT4613,car,C11,2024-01-19 12:05:52,2024-01-19 12:49:52,44,completed,12,5,4,0,0,1,0,1,19,0
1097,UP80DK4598,car,C12,2024-01-19 12:30:47,2024-01-19 13:21:47,51,completed,12,30,4,0,0,1,0,1,19,0
1098,UP80BB5786,car,C1,2024-01-19 13:52:06,2024-01-19 14:11:06,19,completed,13,52,4,0,0,1,0,1,19,0
1099,UP80DD9830,car,C4,2024-01-19 13:16:32,2024-01-19 13:46:32,30,completed,13,16,4,0,0,1,0,1,19,0
1100,UP80FD2679,bike,B1,2024-01-19 14:47:20,2024-01-19 15:34:20,47,completed,14,47,4,0,0,0,0,1,19,1
1101,UP80QV8527,car,C1,2024-01-19 15:48:03,2024-01-19 16:59:03,71,completed,15,48,4,0,0,0,0,1,19,0
1102,UP80SS2169,bike,B1,2024-01-19 16:08:00,2024-01-19 16:50:00,42,completed,16,8,4,0,0,0,0,1,19,1
1103,UP80CC6635,car,C1,2024-01-19 17:20:36,2024-01-19 18:50:36,90,completed,17,20,4,0,0,0,1,1,19,0
1104,UP80SJ3547,car,C2,2024-01-19 17:49:53,2024-01-19 20:06:53,137,completed,17,49,4,0,0,0,1,1,19,0
1105,UP80QE5010,car,C3,2024-01-19 17:54:38,2024-01-19 18:25:38,31,completed,17,54,4,0,0,0,1,1,19,0
1106,UP80AT5315,car,C4,2024-01-19 17:08:16,2024-01-19 18:56:16,108,completed,17,8,4,0,0,0,1,1,19,0
1107,UP80XJ3584,car,C1,2024-01-19 18:52:20,2024-01-19 20:46:20,114,completed,18,52,4,0,0,0,1,1,19,0
1108,UP80CL8433,car,C3,2024-01-19 18:25:56,2024-01-19 20:09:56,104,completed,18,25,4,0,0,0,1,1,19,0
1109,UP80EQ2876,car,C5,2024-01-19 18:14:01,2024-01-19 19:18:01,64,completed,18,14,4,0,0,0,1,1,19,0
1110,UP80XJ3584,car,C4,2024-01-19 18:58:05,2024-01-19 19:54:05,56,completed,18,58,4,0,0,0,1,1,19,0
1111,UP80LN2982,bike,B1,2024-01-19 19:16:44,2024-01-19 20:09:44,53,completed,19,16,4,0,0,0,1,1,19,1
1112,UP80FA6168,bike,B2,2024-01-19 19:16:09,2024-01-19 20:46:09,90,completed,19,16,4,0,0,0,1,1,19,1
1113,UP80NZ1188,bike,B3,2024-01-19 19:10:36,2024-01-19 19:33:36,23,completed,19,10,4,0,0,0,1,1,19,1
1114,UP80VA3615,car,C5,2024-01-19 19:29:52,2024-01-19 21:25:52,116,completed,19,29,4,0,0,0,1,1,19,0
1115,UP80GR6977,car,C6,2024-01-19 19:14:45,2024-01-19 20:35:45,81,completed,19,14,4,0,0,0,1,1,19,0
1116,UP80LJ8532,car,C7,2024-01-19 19:08:27,2024-01-19 21:12:27,124,completed,19,8,4,0,0,0,1,1,19,0
1117,UP80NZ7201,car,C8,2024-01-19 19:13:52,2024-01-19 20:16:52,63,completed,19,13,4,0,0,0,1,1,19,0
1118,UP80WW7227,car,C2,2024-01-19 20:09:01,2024-01-19 22:29:01,140,completed,20,9,4,0,0,0,0,1,19,0
1119,UP80RU2307,car,C3,2024-01-19 20:15:39,2024-01-19 21:33:39,78,completed,20,15,4,0,0,0,0,1,19,0
1120,UP80SJ3547,car,C4,2024-01-19 20:29:05,2024-01-19 23:13:05,164,completed,20,29,4,0,0,0,0,1,19,0
1121,UP80QU8461,bike,B1,2024-01-19 21:55:20,2024-01-19 22:54:20,59,completed,21,55,4,0,0,0,0,1,19,1
1122,UP80LB6974,bike,B2,2024-01-19 21:45:27,2024-01-19 22:23:27,38,completed,21,45,4,0,0,0,0,1,19,1
1123,UP80XA6442,car,C1,2024-01-20 08:08:31,2024-01-20 12:59:31,291,completed,8,8,5,1,1,0,0,1,20,0
1124,UP80WW7227,car,C2,2024-01-20 08:56:16,2024-01-20 12:18:16,202,completed,8,56,5,1,1,0,0,1,20,0
1125,UP80VL2040,car,C3,2024-01-20 08:27:57,2024-01-20 14:44:57,377,completed,8,27,5,1,1,0,0,1,20,0
1126,UP80FB1344,car,C4,2024-01-20 09:42:40,2024-01-20 13:54:40,252,completed,9,42,5,1,1,0,0,1,20,0
1127,UP80WD3621,bike,B1,2024-01-20 10:03:14,2024-01-20 11:06:14,63,completed,10,3,5,1,0,0,0,1,20,1
1128,UP80JZ3266,car,C5,2024-01-20 10:57:59,2024-01-20 13:30:59,153,completed,10,57,5,1,0,0,0,1,20,0
1129,UP80VL2040,car,C6,2024-01-20 10:45:35,2024-01-20 12:52:35,127,completed,10,45,5,1,0,0,0,1,20,0
1130,UP80DJ5374,bike,B1,2024-01-20 12:22:05,2024-01-20 13:08:05,46,completed,12,22,5,1,0,1,0,1,20,1
1131,UP80GR6977,car,C2,2024-01-20 12:10:47,2024-01-20 12:35:47,25,completed,12,10,5,1,0,1,0,1,20,0
1132,UP80LY2188,car,C7,2024-01-20 12:00:33,2024-01-20 12:42:33,42,completed,12,0,5,1,0,1,0,1,20,0
1133,UP80ET5530,car,C8,2024-01-20 12:04:15,2024-01-20 13:04:15,60,completed,12,4,5,1,0,1,0,1,20,0
1134,UP80AT5315,car,C1,2024-01-20 13:43:07,2024-01-20 14:57:07,74,completed,13,43,5,1,0,1,0,1,20,0
1135,UP80FD2679,bike,B1,2024-01-20 13:06:53,2024-01-20 14:13:53,67,completed,13,6,5,1,0,1,0,1,20,1
1136,UP80WV2729,bike,B2,2024-01-20 13:29:40,2024-01-20 14:25:40,56,completed,13,29,5,1,0,1,0,1,20,1
1137,UP80JZ3266,car,C2,2024-01-20 14:21:02,2024-01-20 15:51:02,90,completed,14,21,5,1,0,0,0,1,20,0
1138,UP80QA2535,bike,B1,2024-01-20 15:51:36,2024-01-20 17:44:36,113,completed,15,51,5,1,0,0,0,1,20,1
1139,UP80HQ2625,bike,B2,2024-01-20 16:18:20,2024-01-20 18:09:20,111,completed,16,18,5,1,0,0,0,1,20,1
1140,UP80FM8517,bike,B3,2024-01-20 16:25:16,2024-01-20 17:39:16,74,completed,16,25,5,1,0,0,0,1,20,1
1141,UP80FM8517,bike,B4,2024-01-20 16:54:13,2024-01-20 17:57:13,63,completed,16,54,5,1,0,0,0,1,20,1
1142,UP80GQ7543,car,C1,2024-01-20 17:07:19,2024-01-20 19:25:19,138,completed,17,7,5,1,0,0,1,1,20,0
1143,UP80SL9548,car,C2,2024-01-20 17:58:19,2024-01-20 20:02:19,124,completed,17,58,5,1,0,0,1,1,20,0
1144,UP80KB6155,car,C3,2024-01-20 18:32:12,2024-01-20 20:21:12,109,completed,18,32,5,1,0,0,1,1,20,0
1145,UP80GQ7543,car,C1,2024-01-20 20:36:38,2024-01-20 22:38:38,122,completed,20,36,5,1,0,0,0,1,20,0
1146,UP80DK4598,car,C2,2024-01-20 20:27:05,2024-01-20 21:41:05,74,completed,20,27,5,1,0,0,0,1,20,0
1147,UP80FU2674,car,C2,2024-01-20 21:43:14,2024-01-21 00:20:14,157,completed,21,43,5,1,0,0,0,1,20,0
1148,UP80PT9928,car,C3,2024-01-20 21:05:18,2024-01-20 22:50:18,105,completed,21,5,5,1,0,0,0,1,20,0
1149,UP80SJ3547,car,C4,2024-01-20 22:30:19,2024-01-20 23:55:19,85,completed,22,30,5,1,0,0,0,1,20,0
1150,UP80UU6573,car,C5,2024-01-20 22:27:18,2024-01-20 23:32:18,65,completed,22,27,5,1,0,0,0,1,20,0
1151,UP80GQ7543,car,C1,2024-01-20 23:02:32,2024-01-21 00:22:32,80,completed,23,2,5,1,0,0,0,1,20,0
1152,UP80NZ7201,car,C1,2024-01-21 06:05:08,2024-01-21 07:51:08,106,completed,6,5,6,1,0,0,0,1,21,0
1153,UP80CM2133,car,C2,2024-01-21 06:01:44,2024-01-21 08:10:44,129,completed,6,1,6,1,0,0,0,1,21,0
1154,UP80SC9797,car,C3,2024-01-21 07:27:53,2024-01-21 13:11:53,344,completed,7,27,6,1,1,0,0,1,21,0
1155,UP80WD3621,bike,B1,2024-01-21 08:19:49,2024-01-21 12:05:49,226,completed,8,19,6,1,1,0,0,1,21,1
1156,UP80VL2040,car,C1,2024-01-21 09:47:44,2024-01-21 15:19:44,332,completed,9,47,6,1,1,0,0,1,21,0
1157,UP80NZ7201,car,C2,2024-01-21 11:55:28,2024-01-21 13:19:28,84,completed,11,55,6,1,0,0,0,1,21,0
1158,UP80GQ7543,car,C4,2024-01-21 12:21:00,2024-01-21 14:05:00,104,completed,12,21,6,1,0,1,0,1,21,0
1159,UP80WV2729,bike,B1,2024-01-21 12:54:31,2024-01-21 13:21:31,27,completed,12,54,6,1,0,1,0,1,21,1
1160,UP80XW5889,car,C2,2024-01-21 13:25:31,2024-01-21 13:30:31,5,completed,13,25,6,1,0,1,0,1,21,0
1161,UP80CL5533,bike,B1,2024-01-21 13:57:52,2024-01-21 14:32:52,35,completed,13,57,6,1,0,1,0,1,21,1
1162,UP80DD9830,car,C2,2024-01-21 13:20:35,2024-01-21 13:58:35,38,completed,13,20,6,1,0,1,0,1,21,0
1163,UP80SW1916,bike,B2,2024-01-21 14:07:31,2024-01-21 14:44:31,37,completed,14,7,6,1,0,0,0,1,21,1
1164,UP80JZ3266,car,C2,2024-01-21 14:46:12,2024-01-21 16:31:12,105,completed,14,46,6,1,0,0,0,1,21,0
1165,UP80NV4228,car,C3,2024-01-21 14:14:37,2024-01-21 17:20:37,186,completed,14,14,6,1,0,0,0,1,21,0
1166,UP80DV5978,car,C4,2024-01-21 14:29:08,2024-01-21 15:50:08,81,completed,14,29,6,1,0,0,0,1,21,0
1167,UP80CF4986,bike,B1,2024-01-21 15:26:53,2024-01-21 16:38:53,72,completed,15,26,6,1,0,0,0,1,21,1
1168,UP80DJ5374,bike,B2,2024-01-21 15:54:10,2024-01-21 16:23:10,29,completed,15,54,6,1,0,0,0,1,21,1
1169,UP80QV8527,car,C1,2024-01-21 15:05:42,2024-01-21 16:46:42,101,completed,15,5,6,1,0,0,0,1,21,0
1170,UP80BH6925,bike,B1,2024-01-21 17:26:31,2024-01-21 19:05:31,99,completed,17,26,6,1,0,0,1,1,21,1
1171,UP80PE7211,car,C1,2024-01-21 17:01:22,2024-01-21 18:26:22,85,completed,17,1,6,1,0,0,1,1,21,0
1172,UP80NV4228,car,C2,2024-01-21 17:32:02,2024-01-21 18:35:02,63,completed,17,32,6,1,0,0,1,1,21,0
1173,UP80PS1750,bike,B2,2024-01-21 17:39:14,2024-01-21 17:44:14,5,completed,17,39,6,1,0,0,1,1,21,1
1174,UP80EQ2876,car,C3,2024-01-21 17:49:02,2024-01-21 19:08:02,79,completed,17,49,6,1,0,0,1,1,21,0
1175,UP80KQ8668,bike,B2,2024-01-21 17:09:54,2024-01-21 17:56:54,47,completed,17,9,6,1,0,0,1,1,21,1
1176,UP80VA3615,car,C1,2024-01-21 18:28:51,2024-01-21 19:56:51,88,completed,18,28,6,1,0,0,1,1,21,0
1177,UP80LL5557,car,C2,2024-01-21 18:50:39,2024-01-21 19:59:39,69,completed,18,50,6,1,0,0,1,1,21,0
1178,UP80SX5930,bike,B2,2024-01-21 18:40:07,2024-01-21 19:32:07,52,completed,18,40,6,1,0,0,1,1,21,1
1179,UP80KQ8668,bike,B3,2024-01-21 18:18:45,2024-01-21 18:36:45,18,completed,18,18,6,1,0,0,1,1,21,1
1180,UP80WX3697,car,C4,2024-01-21 18:23:21,2024-01-21 19:57:21,94,completed,18,23,6,1,0,0,1,1,21,0
1181,UP80DU9837,bike,B4,2024-01-21 18:28:26,2024-01-21 19:31:26,63,completed,18,28,6,1,0,0,1,1,21,1
1182,UP80FA6168,bike,B5,2024-01-21 18:32:10,2024-01-21 20:30:10,118,completed,18,32,6,1,0,0,1,1,21,1
1183,UP80RU2307,car,C5,2024-01-21 18:26:23,2024-01-21 20:09:23,103,completed,18,26,6,1,0,0,1,1,21,0
1184,UP80XW2746,bike,B1,2024-01-21 19:14:08,2024-01-21 21:10:08,116,completed,19,14,6,1,0,0,1,1,21,1
1185,UP80EG6363,bike,B2,2024-01-21 19:57:29,2024-01-21 20:55:29,58,completed,19,57,6,1,0,0,1,1,21,1
1186,UP80NZ1188,bike,B3,2024-01-21 19:09:49,2024-01-21 20:05:49,56,completed,19,9,6,1,0,0,1,1,21,1
1187,UP80CC6635,car,C1,2024-01-21 19:05:21,2024-01-21 19:49:21,44,completed,19,5,6,1,0,0,1,1,21,0
1188,UP80CL8433,car,C1,2024-01-21 19:59:41,2024-01-21 21:12:41,73,completed,19,59,6,1,0,0,1,1,21,0
1189,UP80FH7211,car,C2,2024-01-21 19:40:45,2024-01-21 21:47:45,127,completed,19,40,6,1,0,0,1,1,21,0
1190,UP80BR1878,car,C3,2024-01-21 20:44:35,2024-01-21 22:36:35,112,completed,20,44,6,1,0,0,0,1,21,0
1191,UP80GR6977,car,C1,2024-01-21 21:58:22,2024-01-22 00:02:22,124,completed,21,58,6,1,0,0,0,1,21,0
1192,UP80SC9797,car,C2,2024-01-21 22:25:28,2024-01-21 23:48:28,83,completed,22,25,6,1,0,0,0,1,21,0
1193,UP80YU5673,bike,B1,2024-01-22 06:08:31,2024-01-22 07:52:31,104,completed,6,8,0,0,0,0,0,1,22,1
1194,UP80NC1771,car,C1,2024-01-22 07:33:07,2024-01-22 13:18:07,345,completed,7,33,0,0,1,0,0,1,22,0
1195,UP80UD6096,car,C2,2024-01-22 07:30:02,2024-01-22 11:49:02,259,completed,7,30,0,0,1,0,0,1,22,0
1196,UP80VA3615,car,C3,2024-01-22 07:38:54,2024-01-22 15:26:54,468,completed,7,38,0,0,1,0,0,1,22,0
1197,UP80NZ1188,bike,B2,2024-01-22 07:23:36,2024-01-22 11:56:36,273,completed,7,23,0,0,1,0,0,1,22,1
1198,UP80FD2679,bike,B1,2024-01-22 08:23:19,2024-01-22 13:10:19,287,completed,8,23,0,0,1,0,0,1,22,1
1199,UP80AT5315,car,C4,2024-01-22 08:50:09,2024-01-22 12:45:09,235,completed,8,50,0,0,1,0,0,1,22,0
1200,UP80QV8527,car,C5,2024-01-22 08:19:56,2024-01-22 15:25:56,426,completed,8,19,0,0,1,0,0,1,22,0
